PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Earth,Europa,Mars,True,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,True,transported_True
4001_03,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
4001_04,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0
4001_06,5.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1
4002_01,46.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0
4005_01,8.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
4005_02,17.0,3.0,83.0,927.0,0.0,1.0,1,0,0,0,0,0,1,0,1
4005_03,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
4005_05,40.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
4005_06,16.0,4.0,0.0,2278.0,2.0,0.0,1,0,0,0,0,1,0,0,1
4006_02,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
4006_03,59.0,400.0,0.0,126.0,0.0,158.0,1,0,0,0,0,1,0,0,1
4008_01,33.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4010_01,38.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
4013_01,14.0,460.0,0.0,0.0,315.0,172.0,0,0,1,0,0,0,1,0,0
4014_01,42.0,0.0,456.0,1.0,1193.0,3039.0,0,1,0,0,0,0,1,0,0
4016_01,34.0,309.0,542.0,0.0,0.0,55.0,1,0,0,0,1,0,0,0,0
4017_02,30.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4017_04,26.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0
4017_05,23.0,931.0,0.0,134.0,0.0,421.0,0,0,1,0,0,0,1,0,0
4019_01,59.0,258.0,377.0,5.0,0.0,0.0,1,0,0,0,1,0,0,0,1
4021_01,32.0,1843.0,0.0,662.0,0.0,0.0,0,0,1,0,0,0,1,0,0
4022_01,37.0,4.0,0.0,223.0,512.0,1.0,1,0,0,0,0,1,0,0,0
4026_01,42.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
4027_01,29.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
4030_03,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
4030_04,21.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
4030_05,8.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
4031_02,27.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
4033_01,49.0,2025.0,7167.0,0.0,2456.0,47.0,0,1,0,0,1,0,0,0,1
4034_01,38.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0
4035_01,21.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1
4036_01,22.0,7.0,61.0,110.0,708.0,0.0,1,0,0,0,0,0,1,0,0
4037_01,14.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
4038_01,24.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
4039_01,24.0,714.0,0.0,4.0,49.0,11.0,1,0,0,0,0,0,1,0,0
4042_03,26.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
4044_01,32.0,536.0,0.0,736.0,118.0,0.0,0,0,1,0,0,0,1,0,0
4044_03,10.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4045_01,49.0,1417.0,0.0,531.0,1348.0,192.0,0,0,1,0,0,0,1,0,0
4046_01,14.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
4047_01,29.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
4049_01,25.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0
4050_01,36.0,0.0,1302.0,0.0,2067.0,10173.0,0,1,0,0,1,0,0,0,0
4053_01,22.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
4055_01,21.0,3.0,34.0,600.0,0.0,8.0,1,0,0,0,0,0,1,0,0
4058_01,36.0,437.0,442.0,0.0,2.0,1.0,1,0,0,0,0,0,1,0,0
4060_01,54.0,880.0,2.0,531.0,2.0,0.0,1,0,0,0,0,0,1,0,0
4061_01,30.0,1851.0,0.0,378.0,0.0,155.0,0,0,1,0,0,0,1,0,0
4061_02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4063_01,42.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
4065_01,25.0,1339.0,1.0,360.0,0.0,0.0,1,0,0,0,0,0,1,0,0
4066_02,22.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
4069_01,24.0,0.0,0.0,2433.0,0.0,53.0,1,0,0,0,1,0,0,0,1
4075_01,38.0,1901.0,1276.0,0.0,7561.0,12.0,0,1,0,0,0,0,1,0,0
4076_01,23.0,1616.0,0.0,1.0,0.0,2.0,1,0,0,0,0,0,1,0,0
4079_01,55.0,1680.0,0.0,1.0,0.0,6.0,0,0,1,0,1,0,0,0,0
4080_01,20.0,719.0,0.0,10.0,0.0,0.0,1,0,0,0,1,0,0,0,0
4081_01,50.0,451.0,132.0,195.0,31.0,0.0,1,0,0,0,1,0,0,0,0
4082_01,22.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0
4083_01,21.0,0.0,6190.0,1828.0,7.0,35.0,0,1,0,0,0,0,1,0,1
4084_01,26.0,0.0,1549.0,0.0,0.0,766.0,0,1,0,0,0,0,1,0,1
4089_01,36.0,0.0,2177.0,0.0,1097.0,144.0,0,1,0,0,0,0,1,0,1
4090_01,46.0,227.0,0.0,1546.0,3.0,2.0,0,0,1,0,0,0,1,0,1
4091_01,26.0,0.0,586.0,1.0,0.0,58.0,1,0,0,0,0,0,1,0,1
4093_01,24.0,0.0,20.0,0.0,14.0,659.0,1,0,0,0,0,0,1,0,0
4095_01,14.0,834.0,1080.0,3.0,183.0,208.0,1,0,0,0,1,0,0,0,0
4096_01,46.0,949.0,0.0,128.0,3.0,41.0,0,0,1,0,0,0,1,0,1
4097_01,15.0,0.0,840.0,123.0,0.0,20.0,1,0,0,0,0,0,1,0,0
4098_01,30.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
4101_01,38.0,1100.0,43.0,163.0,3.0,0.0,0,0,1,0,0,0,1,0,0
4102_01,48.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
4103_01,31.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
4104_01,41.0,1025.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
4106_01,43.0,0.0,831.0,78.0,0.0,0.0,1,0,0,0,0,0,1,0,1
4107_01,23.0,0.0,0.0,489.0,5.0,276.0,1,0,0,0,0,0,1,0,0
4108_01,48.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
4110_01,25.0,0.0,38.0,0.0,847.0,112.0,1,0,0,0,0,0,1,0,0
4112_01,28.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
4113_01,16.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
4113_02,45.0,0.0,2524.0,0.0,166.0,1.0,0,1,0,0,0,0,1,0,1
4114_01,31.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4115_01,19.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
4116_01,21.0,40.0,0.0,736.0,0.0,0.0,1,0,0,0,0,0,1,0,1
4128_01,54.0,111.0,0.0,1144.0,8.0,23.0,0,0,1,0,0,0,1,1,0
4128_02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1
4129_01,23.0,15.0,1.0,777.0,3.0,3.0,1,0,0,0,0,0,1,0,0
4132_01,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0
4135_01,58.0,850.0,0.0,22.0,1493.0,0.0,0,0,1,0,0,0,1,0,0
4137_01,39.0,664.0,0.0,0.0,40.0,0.0,1,0,0,0,1,0,0,0,0
4140_01,23.0,40.0,15.0,30.0,0.0,637.0,1,0,0,0,0,1,0,0,0
4141_01,11.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
4143_01,29.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0
4144_01,36.0,19.0,476.0,0.0,5.0,290.0,1,0,0,0,0,0,1,0,0
4145_01,13.0,16.0,0.0,87.0,544.0,0.0,1,0,0,0,0,1,0,0,0
4147_02,45.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
4150_01,46.0,0.0,1029.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
4151_01,15.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1
4152_01,35.0,89.0,0.0,0.0,545.0,0.0,1,0,0,0,0,0,1,0,0
4154_01,23.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4158_01,27.0,0.0,0.0,580.0,211.0,0.0,1,0,0,0,0,0,1,0,0
4163_01,16.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1
4165_01,37.0,246.0,0.0,703.0,5.0,0.0,1,0,0,0,0,0,1,0,1
4166_01,45.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
4166_02,58.0,0.0,279.0,3627.0,122.0,30.0,0,1,0,0,1,0,0,1,1
4168_01,38.0,0.0,18.0,30.0,0.0,832.0,1,0,0,0,0,0,1,0,0
4168_02,28.0,0.0,241.0,6.0,0.0,542.0,1,0,0,0,0,0,1,0,0
4169_01,47.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
4169_02,41.0,0.0,1562.0,0.0,2.0,16.0,0,1,0,0,0,0,1,0,1
4171_01,23.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
4172_01,24.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4172_02,58.0,12.0,0.0,186.0,2436.0,4.0,0,0,1,0,0,0,1,0,0
4172_04,24.0,1363.0,0.0,50.0,0.0,0.0,0,0,1,0,1,0,0,0,0
4172_05,56.0,128.0,0.0,959.0,0.0,42.0,0,0,1,0,0,0,1,0,0
4172_06,15.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4172_07,19.0,154.0,170.0,2074.0,0.0,0.0,0,0,1,0,0,0,1,0,1
4173_01,27.0,0.0,0.0,0.0,658.0,133.0,1,0,0,0,0,0,1,0,0
4174_01,47.0,59.0,1.0,327.0,557.0,0.0,1,0,0,0,0,0,1,0,0
4175_01,37.0,0.0,89.0,15.0,20.0,592.0,1,0,0,0,1,0,0,0,0
4176_01,39.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4176_02,20.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4176_03,20.0,760.0,0.0,742.0,352.0,0.0,0,0,1,0,0,0,1,0,1
4176_04,38.0,490.0,663.0,358.0,855.0,0.0,0,0,1,0,0,0,1,0,0
4176_05,46.0,247.0,0.0,418.0,480.0,36.0,0,0,1,0,0,0,1,0,0
4176_06,13.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4176_07,24.0,612.0,326.0,46.0,87.0,0.0,0,0,1,0,1,0,0,0,1
4177_01,32.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
4177_03,44.0,36.0,588.0,0.0,1675.0,3597.0,0,1,0,0,1,0,0,0,0
4178_01,19.0,0.0,0.0,4.0,6.0,773.0,1,0,0,0,0,0,1,0,0
4179_02,23.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
4181_01,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1
4181_04,44.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
4181_05,31.0,2.0,8747.0,0.0,4840.0,14485.0,0,1,0,0,1,0,0,0,0
4181_06,41.0,0.0,9463.0,0.0,1022.0,1562.0,0,1,0,0,1,0,0,1,1
4182_01,33.0,0.0,2020.0,0.0,1817.0,182.0,0,1,0,0,1,0,0,0,0
4182_03,43.0,0.0,3172.0,0.0,26.0,4376.0,0,1,0,0,1,0,0,1,0
4184_01,19.0,558.0,0.0,353.0,0.0,8.0,1,0,0,0,1,0,0,0,0
4185_01,24.0,0.0,1725.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
4186_01,17.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1
4188_01,23.0,1277.0,84.0,0.0,240.0,598.0,1,0,0,0,0,0,1,0,1
4189_01,17.0,558.0,0.0,3.0,0.0,1226.0,1,0,0,0,1,0,0,0,0
4191_01,18.0,950.0,1.0,236.0,754.0,0.0,0,0,1,0,0,0,1,0,0
4194_01,34.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,1
4196_01,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
4197_01,66.0,610.0,2549.0,0.0,17.0,0.0,1,0,0,0,0,0,1,0,1
4197_02,27.0,0.0,867.0,0.0,128.0,363.0,1,0,0,0,0,0,1,0,1
4197_03,19.0,1620.0,0.0,4.0,0.0,82.0,1,0,0,0,0,0,1,0,0
4199_01,55.0,0.0,198.0,703.0,1.0,0.0,1,0,0,0,0,0,1,0,1
4203_01,40.0,0.0,0.0,1.0,293.0,667.0,0,0,1,0,0,0,1,0,0
4204_01,23.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
4204_02,7.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
4204_03,12.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
4205_01,37.0,0.0,886.0,0.0,58.0,441.0,1,0,0,0,0,0,1,0,0
4206_01,22.0,0.0,13.0,524.0,7.0,0.0,1,0,0,0,0,0,1,0,0
4207_02,46.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
4208_01,37.0,326.0,0.0,455.0,2.0,0.0,0,0,1,0,1,0,0,0,0
4210_01,50.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
4210_02,28.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
4211_01,26.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
4214_01,23.0,3.0,343.0,0.0,4280.0,0.0,0,1,0,0,0,0,1,0,0
4215_01,34.0,992.0,0.0,14.0,0.0,0.0,0,0,1,0,0,0,1,1,0
4216_01,65.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
4218_01,29.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4219_02,40.0,1268.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0
4219_03,32.0,1331.0,416.0,0.0,665.0,64.0,0,0,1,0,0,0,1,0,0
4220_01,31.0,553.0,224.0,9.0,1.0,0.0,1,0,0,0,0,0,1,0,0
4221_01,13.0,27.0,81.0,1080.0,0.0,0.0,1,0,0,0,0,0,1,0,1
4222_01,29.0,37.0,0.0,167.0,608.0,0.0,1,0,0,0,0,0,1,0,0
4222_02,28.0,0.0,53.0,0.0,732.0,6.0,1,0,0,0,0,0,1,0,0
4223_01,19.0,1184.0,88.0,0.0,0.0,334.0,0,0,1,0,1,0,0,0,1
4225_01,22.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0
4230_01,21.0,0.0,0.0,23.0,820.0,22.0,1,0,0,0,0,0,1,0,0
4231_01,24.0,0.0,0.0,1435.0,10.0,0.0,1,0,0,0,1,0,0,0,1
4232_01,47.0,0.0,4983.0,0.0,173.0,43.0,0,1,0,0,0,0,1,0,1
4233_01,27.0,0.0,144.0,76.0,184.0,3932.0,0,1,0,0,0,0,1,0,0
4237_01,18.0,0.0,0.0,774.0,0.0,13.0,1,0,0,0,0,0,1,0,1
4238_01,36.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
4239_01,68.0,0.0,1.0,223.0,580.0,0.0,1,0,0,0,0,0,1,0,0
4242_01,28.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4243_01,36.0,3002.0,21.0,150.0,0.0,0.0,0,0,1,0,0,0,1,0,0
4244_01,17.0,0.0,628.0,0.0,66.0,449.0,1,0,0,0,0,0,1,0,1
4245_01,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
4246_01,30.0,0.0,10.0,0.0,3840.0,329.0,1,0,0,0,0,0,1,0,0
4249_01,58.0,0.0,2946.0,0.0,101.0,387.0,0,1,0,0,0,0,1,0,1
4249_02,43.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
4249_03,20.0,354.0,1546.0,323.0,284.0,315.0,0,1,0,0,1,0,0,0,1
4252_01,15.0,156.0,1.0,1132.0,192.0,33.0,1,0,0,0,0,0,1,0,1
4253_01,30.0,488.0,0.0,242.0,0.0,79.0,1,0,0,0,0,0,1,0,0
4254_01,33.0,5493.0,9401.0,23.0,3013.0,303.0,0,1,0,0,1,0,0,0,0
4254_02,25.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
4254_03,62.0,0.0,22.0,0.0,3314.0,22.0,0,1,0,0,0,0,1,0,0
4255_01,41.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
4256_01,27.0,6.0,0.0,0.0,768.0,1141.0,1,0,0,0,0,0,1,0,0
4256_02,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
4256_03,27.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
4256_04,19.0,571.0,0.0,0.0,97.0,813.0,1,0,0,0,0,0,1,0,1
4256_05,37.0,0.0,0.0,115.0,671.0,0.0,1,0,0,0,0,0,1,0,0
4256_06,24.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
4256_07,29.0,13.0,0.0,664.0,74.0,101.0,1,0,0,0,0,0,1,0,0
4256_08,44.0,0.0,0.0,608.0,0.0,91.0,1,0,0,0,1,0,0,0,0
4257_01,19.0,0.0,265.0,882.0,2.0,293.0,1,0,0,0,0,0,1,0,0
4258_01,39.0,0.0,266.0,0.0,1254.0,197.0,0,1,0,0,0,0,1,0,0
4258_03,39.0,9.0,1525.0,0.0,0.0,146.0,0,1,0,0,0,0,1,0,0
4259_01,41.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4260_01,27.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
4261_01,56.0,412.0,492.0,9.0,117.0,33.0,0,0,1,0,1,0,0,0,1
4262_01,22.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
4262_02,26.0,1.0,1269.0,4790.0,270.0,5116.0,0,1,0,0,1,0,0,0,0
4264_01,24.0,0.0,0.0,0.0,0.0,1300.0,1,0,0,0,0,0,1,0,0
4266_01,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
4267_02,32.0,0.0,0.0,1020.0,0.0,0.0,1,0,0,0,0,0,1,0,1
4271_01,25.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
4272_01,55.0,0.0,252.0,1.0,0.0,553.0,1,0,0,0,0,0,1,0,1
4273_01,19.0,0.0,2.0,0.0,669.0,0.0,1,0,0,0,0,1,0,0,0
4274_01,24.0,0.0,717.0,222.0,8.0,1.0,1,0,0,0,0,0,1,0,1
4278_01,32.0,401.0,3724.0,5.0,422.0,62.0,0,1,0,0,0,0,1,0,1
4280_01,24.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0
4289_01,32.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4291_01,36.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
4292_01,28.0,0.0,31.0,0.0,1283.0,871.0,0,1,0,0,1,0,0,0,1
4293_01,52.0,0.0,559.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
4294_01,29.0,646.0,91.0,13.0,0.0,0.0,1,0,0,0,0,0,1,0,1
4295_01,23.0,49.0,0.0,2716.0,0.0,0.0,0,0,1,0,1,0,0,0,1
4296_01,35.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
4297_01,41.0,14.0,6777.0,81.0,604.0,2936.0,0,1,0,0,1,0,0,0,0
4301_01,33.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
4302_01,6.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1
4303_01,15.0,36.0,841.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1
4303_02,38.0,0.0,668.0,84.0,267.0,0.0,1,0,0,0,0,0,1,0,0
4305_01,56.0,0.0,779.0,12.0,3.0,35.0,1,0,0,0,0,0,1,0,0
4305_02,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
4305_03,21.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
4306_01,22.0,1371.0,0.0,235.0,0.0,0.0,0,0,1,0,1,0,0,0,1
4309_01,37.0,0.0,0.0,785.0,3.0,0.0,1,0,0,0,0,0,1,0,0
4309_02,6.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
4311_01,22.0,563.0,521.0,364.0,0.0,0.0,1,0,0,0,0,0,1,0,0
4312_01,26.0,0.0,137.0,0.0,0.0,7629.0,0,1,0,0,0,0,1,0,0
4315_01,22.0,0.0,3.0,486.0,0.0,228.0,1,0,0,0,0,0,1,0,1
4317_01,24.0,439.0,0.0,2140.0,0.0,0.0,0,0,1,0,0,0,1,0,1
4318_01,25.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4319_01,48.0,2.0,0.0,83.0,589.0,233.0,1,0,0,0,0,0,1,0,0
4320_01,24.0,786.0,0.0,0.0,7.0,0.0,1,0,0,0,0,0,1,0,0
4324_01,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1
4324_02,24.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4324_03,25.0,412.0,0.0,567.0,775.0,0.0,0,0,1,0,0,0,1,0,0
4324_04,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,1
4327_01,20.0,0.0,187.0,712.0,0.0,0.0,1,0,0,0,0,0,1,0,1
4330_01,28.0,427.0,0.0,754.0,0.0,0.0,0,0,1,0,1,0,0,0,1
4332_01,17.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1
4333_01,28.0,0.0,3345.0,0.0,2143.0,27.0,0,1,0,0,1,0,0,0,0
4334_01,47.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
4335_01,34.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0
4336_01,29.0,267.0,1418.0,257.0,843.0,0.0,0,1,0,0,0,0,1,1,1
4336_02,14.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
4336_04,40.0,2320.0,0.0,4874.0,3131.0,498.0,0,1,0,0,1,0,0,0,1
4337_01,49.0,22.0,0.0,1129.0,0.0,77.0,0,0,1,0,0,0,1,0,1
4338_01,51.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1
4338_02,41.0,0.0,545.0,0.0,2740.0,293.0,0,1,0,0,0,0,1,0,1
4338_03,44.0,0.0,14201.0,0.0,22.0,584.0,0,1,0,0,1,0,0,0,1
4339_01,47.0,2044.0,0.0,95.0,0.0,120.0,0,0,1,0,0,0,1,0,0
4340_01,22.0,0.0,0.0,945.0,0.0,4.0,1,0,0,0,0,0,1,0,1
4344_01,18.0,0.0,35.0,661.0,0.0,63.0,1,0,0,0,0,0,1,0,1
4345_01,28.0,0.0,1125.0,3.0,562.0,7.0,1,0,0,0,0,0,1,0,0
4346_01,22.0,429.0,2.0,232.0,0.0,59.0,1,0,0,0,1,0,0,0,1
4347_01,50.0,444.0,0.0,408.0,0.0,0.0,1,0,0,0,0,0,1,0,0
4348_01,47.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,1
4349_01,55.0,802.0,0.0,155.0,4.0,337.0,0,0,1,0,0,0,1,0,0
4350_01,21.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
4350_02,39.0,0.0,0.0,1.0,0.0,2330.0,1,0,0,0,0,1,0,0,0
4352_01,37.0,33.0,3484.0,17.0,4.0,1384.0,0,1,0,0,0,0,1,0,1
4352_02,31.0,22.0,10025.0,2.0,124.0,1.0,0,1,0,0,0,0,1,0,1
4356_01,28.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
4357_01,23.0,118.0,0.0,949.0,206.0,2071.0,0,0,1,0,0,0,1,0,0
4359_02,40.0,0.0,17687.0,0.0,425.0,155.0,0,1,0,0,1,0,0,0,1
4359_03,54.0,0.0,1832.0,0.0,0.0,1768.0,0,1,0,0,1,0,0,0,0
4360_01,18.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4361_01,27.0,0.0,14.0,0.0,734.0,331.0,1,0,0,0,1,0,0,0,1
4362_01,43.0,0.0,1947.0,0.0,0.0,1651.0,0,1,0,0,0,0,1,0,1
4364_01,25.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
4367_01,37.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1
4368_01,32.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,1
4369_01,19.0,857.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
4371_02,39.0,106.0,243.0,126.0,7.0,4967.0,0,1,0,0,1,0,0,0,0
4371_04,25.0,0.0,4384.0,4285.0,812.0,360.0,0,1,0,0,0,0,1,0,1
4372_02,42.0,954.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0
4373_01,36.0,735.0,0.0,2.0,0.0,0.0,1,0,0,0,0,1,0,0,0
4376_01,43.0,0.0,168.0,3.0,0.0,452.0,1,0,0,0,0,1,0,0,1
4382_01,23.0,65.0,94.0,0.0,0.0,445.0,1,0,0,0,0,1,0,0,1
4383_01,57.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1
4386_02,51.0,0.0,16455.0,885.0,0.0,363.0,0,1,0,0,0,0,1,0,1
4387_01,32.0,192.0,0.0,441.0,18.0,0.0,0,0,1,0,0,1,0,0,0
4390_01,8.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4390_02,44.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
4390_03,27.0,875.0,0.0,61.0,289.0,0.0,0,0,1,0,0,0,1,0,0
